724940,"SAN FRANCISCO INTL AP",CA,-8.0,37.617,-122.400,2
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
01/04/1999,13:00,696,1415,360,2,8,272,2,15,226,2,8,382,2,8,281,2,15,243,2,8,521,2,19,3,E,9,2,E,9,10.6,A,7,5.6,A,7,71,A,7,1027,A,7,10,A,7,1.5,A,7,12800,A,7,7620,A,7,1.1,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/04/1999,14:00,643,1415,409,2,8,494,2,15,184,2,8,423,2,8,485,2,15,202,2,8,383,2,19,4,E,9,3,E,9,10.6,A,7,5.6,A,7,71,A,7,1026,A,7,0,A,7,0.0,A,7,14400,A,7,7620,A,7,1.1,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/04/1999,15:00,524,1415,228,2,8,122,2,15,183,2,8,246,2,8,117,2,15,202,2,8,423,2,19,4,E,9,4,E,9,10.0,A,7,6.7,A,7,80,A,7,1026,A,7,20,A,7,2.1,A,7,14400,A,7,7620,A,7,1.1,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/04/1999,16:00,347,1415,157,2,8,102,2,15,132,2,8,171,2,8,90,2,15,149,2,8,305,2,19,3,B,8,3,B,8,10.6,A,7,7.8,A,7,83,A,7,1025,A,7,10,A,7,2.6,A,7,14400,A,7,7620,A,7,1.1,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/04/1999,17:00,126,1415,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,2,E,9,1,E,9,10.0,A,7,7.8,A,7,86,A,7,1025,A,7,0,A,7,0.0,A,7,14400,A,7,7620,A,7,1.0,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/04/1999,18:00,0,59,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,0,E,9,0,E,9,10.0,A,7,6.7,A,7,80,A,7,1026,A,7,0,A,7,0.0,A,7,14400,A,7,7620,A,7,1.0,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/04/1999,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,9.4,A,7,6.7,A,7,83,A,7,1026,A,7,0,A,7,0.0,A,7,16000,A,7,77777,A,7,1.0,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/04/1999,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,9.4,A,7,6.1,A,7,80,A,7,1026,A,7,0,A,7,0.0,A,7,16000,A,7,7620,A,7,0.9,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/04/1999,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,E,9,1,E,9,8.9,A,7,6.7,A,7,86,A,7,1026,A,7,70,A,7,1.5,A,7,16000,A,7,7620,A,7,0.9,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/04/1999,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,B,8,3,B,8,8.9,A,7,6.7,A,7,86,A,7,1027,A,7,20,A,7,1.5,A,7,16000,A,7,7620,A,7,0.9,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/04/1999,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,6,E,9,4,E,9,7.2,A,7,5.0,A,7,86,A,7,1027,A,7,130,A,7,2.6,A,7,14400,A,7,7620,A,7,0.9,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/04/1999,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,3,E,9,8.3,A,7,6.7,A,7,90,A,7,1027,A,7,360,A,7,3.1,A,7,12800,A,7,6096,A,7,0.8,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/05/1999,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,2,E,9,7.8,A,7,6.1,A,7,89,A,7,1027,A,7,10,A,7,2.1,A,7,9600,A,7,7620,A,7,0.8,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/05/1999,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,B,8,2,B,8,7.8,A,7,6.1,A,7,89,A,7,1027,A,7,20,A,7,2.1,A,7,11200,A,7,77777,A,7,0.8,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/05/1999,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,B,8,2,B,8,5.0,A,7,3.9,A,7,93,A,7,1027,A,7,0,A,7,0.0,A,7,8000,A,7,7620,A,7,0.7,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/05/1999,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,E,9,2,E,9,3.9,A,7,3.3,A,7,96,A,7,1026,A,7,190,A,7,1.5,A,7,9600,A,7,77777,A,7,0.7,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/05/1999,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,E,9,2,E,9,4.4,A,7,3.9,A,7,97,A,7,1026,A,7,0,A,7,0.0,A,7,9600,A,7,77777,A,7,0.7,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/05/1999,06:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,E,9,2,E,9,3.9,A,7,3.3,A,7,96,A,7,1026,A,7,0,A,7,0.0,A,7,11200,A,7,77777,A,7,0.7,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/05/1999,07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,6.1,A,7,5.0,A,7,93,A,7,1026,A,7,360,A,7,2.1,A,7,9600,A,7,77777,A,7,0.7,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/05/1999,08:00,36,790,1,2,8,29,2,15,1,2,8,3,2,8,16,2,15,2,2,8,4,2,19,1,E,9,1,E,9,6.7,A,7,5.6,A,7,93,A,7,1026,A,7,360,A,7,4.1,A,7,11200,A,7,7620,A,7,0.7,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/05/1999,09:00,244,1415,100,2,8,263,2,15,55,2,8,105,2,8,184,2,15,73,2,8,99,2,19,1,E,9,0,E,9,7.2,A,7,6.1,A,7,93,A,7,1027,A,7,360,A,7,2.6,A,7,6400,A,7,7620,A,7,0.7,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/05/1999,10:00,445,1415,199,2,8,191,2,15,139,2,8,215,2,8,176,2,15,160,2,8,313,2,19,2,B,8,1,B,8,7.2,A,7,6.1,A,7,93,A,7,1027,A,7,10,A,7,3.6,A,7,6400,A,7,7620,A,7,0.7,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/05/1999,11:00,594,1415,371,2,8,514,2,15,154,2,8,387,2,8,498,2,15,176,2,8,309,2,19,3,E,9,2,E,9,8.3,A,7,5.6,A,7,83,A,7,1027,A,7,10,A,7,3.6,A,7,8000,A,7,7620,A,7,0.7,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/05/1999,12:00,681,1415,435,2,8,607,2,15,142,2,8,448,2,8,588,2,15,164,2,8,285,2,19,3,E,9,2,E,9,8.9,A,7,5.0,A,7,77,A,7,1026,A,7,10,A,7,3.6,A,7,9600,A,7,7620,A,7,0.7,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/05/1999,13:00,699,1415,471,2,8,750,2,15,100,2,8,500,2,8,743,2,15,132,2,8,216,2,19,2,E,9,1,E,9,9.4,A,7,5.0,A,7,74,A,7,1024,A,7,20,A,7,2.1,A,7,9600,A,7,7620,A,7,0.7,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/05/1999,14:00,646,1415,456,2,8,765,2,15,105,2,8,478,2,8,745,2,15,136,2,8,216,2,19,1,E,9,1,E,9,10.6,A,7,6.1,A,7,74,A,7,1023,A,7,360,A,7,2.1,A,7,9600,A,7,7620,A,7,0.7,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/05/1999,15:00,527,1415,357,2,8,647,2,15,114,2,8,364,2,8,596,2,15,140,2,8,210,2,19,2,E,9,2,E,9,11.1,A,7,7.8,A,7,80,A,7,1023,A,7,360,A,7,3.6,A,7,6400,A,7,7620,A,7,0.7,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/05/1999,16:00,351,1415,218,2,8,486,2,15,97,2,8,223,2,8,399,2,15,124,2,8,183,2,19,0,E,9,0,E,9,10.0,A,7,7.2,A,7,83,A,7,1023,A,7,360,A,7,2.1,A,7,6400,A,7,77777,A,7,0.7,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/05/1999,17:00,130,1415,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,1,E,9,0,E,9,10.6,A,7,6.7,A,7,77,A,7,1023,A,7,0,A,7,0.0,A,7,8000,A,7,7620,A,7,0.7,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/05/1999,18:00,0,83,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,3,E,9,2,E,9,9.4,A,7,6.7,A,7,83,A,7,1023,A,7,30,A,7,1.5,A,7,9600,A,7,6096,A,7,0.7,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/05/1999,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,E,9,1,E,9,8.9,A,7,6.1,A,7,83,A,7,1024,A,7,0,A,7,0.0,A,7,11200,A,7,77777,A,7,0.7,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/05/1999,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,0,E,9,8.9,A,7,5.0,A,7,77,A,7,1024,A,7,0,A,7,0.0,A,7,11200,A,7,77777,A,7,0.7,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/05/1999,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,E,9,2,E,9,7.8,A,7,4.4,A,7,79,A,7,1024,A,7,150,A,7,1.5,A,7,11200,A,7,7620,A,7,0.7,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/05/1999,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,B,8,2,B,8,8.3,A,7,6.1,A,7,86,A,7,1024,A,7,10,A,7,2.1,A,7,11200,A,7,5486,A,7,0.7,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/05/1999,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,5,E,9,2,E,9,7.8,A,7,5.6,A,7,86,A,7,1024,A,7,360,A,7,3.1,A,7,9600,A,7,7620,A,7,0.7,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/05/1999,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,5,E,9,3,E,9,7.2,A,7,5.6,A,7,90,A,7,1024,A,7,360,A,7,3.1,A,7,8000,A,7,77777,A,7,0.7,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/06/1999,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,5,E,9,3,E,9,7.2,A,7,5.0,A,7,86,A,7,1024,A,7,360,A,7,2.6,A,7,9600,A,7,7620,A,7,0.6,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/06/1999,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,2,E,9,6.7,A,7,5.0,A,7,89,A,7,1024,A,7,360,A,7,3.6,A,7,9600,A,7,7620,A,7,0.6,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/06/1999,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,6,E,9,3,E,9,6.7,A,7,5.0,A,7,89,A,7,1024,A,7,360,A,7,3.6,A,7,8000,A,7,7620,A,7,0.6,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/06/1999,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,6,B,8,4,B,8,6.7,A,7,5.0,A,7,89,A,7,1023,A,7,360,A,7,3.6,A,7,9600,A,7,7620,A,7,0.6,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/06/1999,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,5,E,9,4,E,9,6.1,A,7,5.0,A,7,93,A,7,1023,A,7,360,A,7,3.1,A,7,9600,A,7,7620,A,7,0.7,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/06/1999,06:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,E,9,2,E,9,6.1,A,7,3.9,A,7,86,A,7,1023,A,7,0,A,7,0.0,A,7,9600,A,7,77777,A,7,0.7,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/06/1999,07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,5.6,A,7,3.9,A,7,89,A,7,1023,A,7,20,A,7,2.6,A,7,9600,A,7,77777,A,7,0.7,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/06/1999,08:00,36,790,2,2,8,71,2,15,1,2,8,5,2,8,40,2,15,3,2,8,4,2,19,4,E,9,3,E,9,5.0,A,7,3.9,A,7,93,A,7,1023,A,7,20,A,7,2.1,A,7,8000,A,7,6096,A,7,0.7,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/06/1999,09:00,244,1415,114,2,8,387,2,15,47,2,8,116,2,8,278,2,15,68,2,8,83,2,19,6,E,9,6,E,9,5.6,A,7,3.9,A,7,89,A,7,1023,A,7,10,A,7,2.1,A,7,8000,A,7,5486,A,7,0.7,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/06/1999,10:00,446,1415,256,2,8,455,2,15,112,2,8,266,2,8,408,2,15,137,2,8,213,2,19,5,B,8,4,B,8,6.1,A,7,3.9,A,7,86,A,7,1024,A,7,360,A,7,4.6,A,7,6400,A,7,4877,A,7,0.8,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/06/1999,11:00,596,1415,290,2,8,233,2,15,191,2,8,314,2,8,231,2,15,216,2,8,453,2,19,3,E,9,3,E,9,6.7,A,7,3.3,A,7,79,A,7,1024,A,7,360,A,7,3.1,A,7,8000,A,7,5486,A,7,0.8,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/06/1999,12:00,683,1415,244,2,8,60,2,15,215,2,8,268,2,8,60,2,15,239,2,8,629,2,19,5,E,9,4,E,9,6.7,A,7,3.3,A,7,79,A,7,1023,A,7,30,A,7,2.6,A,7,9600,A,7,7620,A,7,0.8,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/06/1999,13:00,701,1415,446,2,8,526,2,15,185,2,8,467,2,8,525,2,15,206,2,8,394,2,19,4,E,9,3,E,9,7.2,A,7,3.3,A,7,76,A,7,1022,A,7,0,A,7,0.0,A,7,11200,A,7,7620,A,7,0.8,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/06/1999,14:00,649,1415,402,2,8,512,2,15,166,2,8,421,2,8,505,2,15,188,2,8,341,2,19,5,E,9,4,E,9,7.8,A,7,3.3,A,7,73,A,7,1022,A,7,10,B,8,1.5,A,7,12800,A,7,7620,A,7,0.8,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/06/1999,15:00,531,1415,333,2,8,532,2,15,133,2,8,348,2,8,502,2,15,159,2,8,259,2,19,3,E,9,2,E,9,8.3,A,7,4.4,A,7,76,A,7,1021,A,7,20,A,7,2.6,A,7,11200,A,7,7620,A,7,0.9,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/06/1999,16:00,354,1415,227,2,8,397,2,15,127,2,8,234,2,8,331,2,15,151,2,8,266,2,19,1,E,9,1,E,9,8.3,A,7,3.9,A,7,74,A,7,1021,A,7,20,A,7,1.5,A,7,11200,A,7,77777,A,7,0.9,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/06/1999,17:00,134,1415,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,2,E,9,1,E,9,8.3,A,7,4.4,A,7,76,A,7,1021,A,7,10,A,7,1.5,A,7,12800,A,7,5486,A,7,0.9,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/06/1999,18:00,1,106,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,9,E,9,9,A,7,8.3,A,7,5.0,A,7,80,A,7,1021,A,7,360,A,7,2.1,A,7,12800,A,7,5486,A,7,0.9,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/06/1999,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,E,9,2,E,9,8.3,A,7,5.0,A,7,80,A,7,1021,A,7,340,A,7,1.5,A,7,12800,A,7,5486,A,7,0.9,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/06/1999,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,5,E,9,3,E,9,7.8,A,7,4.4,A,7,79,A,7,1021,A,7,0,A,7,0.0,A,7,12800,A,7,5486,A,7,1.0,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/06/1999,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,7,E,9,6,E,9,6.7,A,7,4.4,A,7,85,A,7,1021,A,7,160,A,7,2.1,A,7,16000,A,7,7620,A,7,1.0,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/06/1999,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,B,8,8,B,8,6.7,A,7,4.4,A,7,85,A,7,1022,A,7,0,A,7,0.0,A,7,14400,A,7,7620,A,7,1.0,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/06/1999,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,10.0,A,7,8.3,A,7,89,A,7,1022,A,7,250,A,7,5.7,A,7,16000,A,7,274,A,7,1.0,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/06/1999,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,4,E,9,8.9,A,7,7.2,A,7,89,A,7,1021,A,7,260,A,7,4.1,A,7,16000,A,7,77777,A,7,1.0,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/07/1999,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,4,E,9,9.4,A,7,7.8,A,7,90,A,7,1021,A,7,270,A,7,4.1,A,7,16000,A,7,77777,A,7,1.0,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/07/1999,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,E,9,8,E,9,8.9,A,7,7.8,A,7,93,A,7,1021,A,7,210,B,8,1.5,A,7,12800,A,7,366,A,7,1.1,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/07/1999,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,4,E,9,6.1,A,7,6.1,A,7,100,A,7,1022,A,7,140,A,7,1.5,A,7,14400,A,7,77777,A,7,1.1,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/07/1999,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,4,E,9,6.7,A,7,5.6,A,7,93,A,7,1021,A,7,260,A,7,1.5,A,7,12800,A,7,77777,A,7,1.1,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/07/1999,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,3,E,9,7.2,A,7,6.1,A,7,93,A,7,1021,A,7,280,A,7,2.6,A,7,16000,A,7,77777,A,7,1.1,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/07/1999,06:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,E,9,8,E,9,8.3,A,7,6.7,A,7,90,A,7,1021,A,7,20,A,7,1.5,A,7,16000,A,7,671,A,7,1.1,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/07/1999,07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,7.8,A,7,7.2,A,7,96,A,7,1021,A,7,0,A,7,0.0,A,7,16000,A,7,610,A,7,1.1,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/07/1999,08:00,36,790,1,2,8,0,2,15,1,2,8,1,2,8,0,2,15,1,2,8,4,2,19,10,E,9,10,E,9,8.9,A,7,6.7,A,7,86,A,7,1021,A,7,70,A,7,1.5,A,7,16000,A,7,610,A,7,1.1,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/07/1999,09:00,245,1415,48,2,8,0,2,15,48,2,8,55,2,8,0,2,15,55,2,8,173,2,19,10,E,9,10,E,9,8.9,A,7,7.2,A,7,89,A,7,1022,A,7,80,A,7,2.1,A,7,16000,A,7,549,A,7,1.1,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/07/1999,10:00,447,1415,104,2,8,0,2,15,104,2,8,118,2,8,0,2,15,118,2,8,393,2,19,10,E,9,10,E,9,10.0,A,7,6.7,A,7,80,A,7,1022,A,7,350,A,7,2.1,A,7,16000,A,7,549,A,7,1.1,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/07/1999,11:00,597,1415,209,2,8,58,2,15,185,2,8,230,2,8,57,2,15,206,2,8,519,2,19,10,E,9,10,E,9,7.8,A,7,6.7,A,7,93,A,7,1022,A,7,350,A,7,5.7,A,7,4000,A,7,549,A,7,1.1,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/07/1999,12:00,685,1415,87,2,8,0,2,15,87,2,8,105,2,8,0,2,15,105,2,8,406,2,19,10,E,9,10,E,9,7.8,A,7,6.7,A,7,93,A,7,1022,A,7,360,A,7,5.7,A,7,4000,A,7,549,A,7,1.0,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/07/1999,13:00,704,1415,198,2,8,18,2,15,189,2,8,226,2,8,15,2,15,219,2,8,763,2,19,10,E,9,10,E,9,8.9,A,7,6.7,A,7,86,A,7,1021,A,7,350,A,7,3.1,A,7,6400,A,7,579,A,7,1.0,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/07/1999,14:00,653,1415,334,2,8,259,2,15,214,2,8,353,2,8,264,2,15,231,2,8,484,2,19,10,E,9,10,E,9,8.9,A,7,6.7,A,7,86,A,7,1021,A,7,350,A,7,3.1,A,7,8000,A,7,579,A,7,1.0,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/07/1999,15:00,535,1415,234,2,8,141,2,15,181,2,8,253,2,8,136,2,15,201,2,8,420,2,19,10,E,9,10,E,9,10.0,A,7,7.8,A,7,86,A,7,1021,A,7,360,A,7,4.1,A,7,9600,A,7,518,A,7,1.0,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/07/1999,16:00,358,1415,225,2,8,309,2,15,146,2,8,230,2,8,258,2,15,164,2,8,318,2,19,4,E,9,4,E,9,9.4,A,7,7.2,A,7,86,A,7,1021,A,7,360,A,7,3.1,A,7,11200,A,7,77777,A,7,1.0,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/07/1999,17:00,137,1415,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,4,E,9,4,E,9,8.9,A,7,6.7,A,7,86,A,7,1021,A,7,360,A,7,2.6,A,7,11200,A,7,77777,A,7,1.0,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/07/1999,18:00,1,130,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,3,E,9,3,E,9,8.3,A,7,6.7,A,7,90,A,7,1021,A,7,340,A,7,4.1,A,7,9600,A,7,77777,A,7,1.0,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/07/1999,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,3,E,9,7.8,A,7,6.1,A,7,89,A,7,1022,A,7,360,A,7,4.1,A,7,9600,A,7,77777,A,7,1.0,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/07/1999,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,3,E,9,7.2,A,7,6.1,A,7,93,A,7,1022,A,7,360,A,7,3.6,A,7,8000,A,7,77777,A,7,1.0,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/07/1999,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,3,E,9,6.7,A,7,6.1,A,7,96,A,7,1022,A,7,360,A,7,3.1,A,7,6400,A,7,77777,A,7,1.0,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/07/1999,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,6,B,8,6,B,8,6.7,A,7,6.1,A,7,96,A,7,1022,A,7,0,A,7,0.0,A,7,6400,A,7,183,A,7,1.0,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/07/1999,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,E,9,6.1,A,7,6.1,A,7,100,A,7,1023,A,7,40,A,7,2.1,A,7,3200,A,7,91,A,7,1.0,E,8,0.108,F,8,0.160,F,8,0,1,A,7
01/07/1999,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,10,E,9,10,A,7,5.6,A,7,5.6,A,7,100,A,7,1023,A,7,0,A,7,0.0,A,7,400,A,7,30,A,7,1.0,E,8,0.108,F,8,0.160,F,8,0,1,A,7
